model,window_id,horizon,n,MSE,MAE,QLIKE
LSTM,15,16,228,0.001272995239944269,0.015901035166061735,0.3367964845148506
LSTM,15,17,228,0.0012132172769147073,0.016339806185976396,0.30864033129429347
LSTM,15,18,228,0.0012941146288325005,0.01680621264031293,0.31693787754195224
LSTM,15,19,228,0.0014824338111397994,0.01732973023519511,0.39881884741511736
LSTM,15,20,228,0.0014785464793933038,0.017400210421566743,0.3926572472472595
LSTM,15,21,228,0.001657612178371611,0.018965108757447703,0.47364428230353744
LSTM,15,22,228,0.0017201575716326214,0.01956388855470266,0.5478114895251494
RW,0,1,252,2.2447445788236942e-05,0.0012940248216476906,0.01057698724897467
RW,0,2,252,5.03540629871383e-05,0.0023750434429304665,0.024962611963434227
RW,0,3,252,8.263086926813898e-05,0.0033920589898578627,0.043582096892993145
RW,0,4,252,0.00011700746118731506,0.004381942128874725,0.06380168923370981
RW,0,5,252,0.00015181617868693505,0.00536075803496122,0.08590886141643062
RW,0,6,252,0.0001874588332048819,0.006301554199858383,0.10975767313067292
RW,0,7,252,0.00022583976745223878,0.007174573137060443,0.13476590510198924
RW,0,8,252,0.00026769396527200745,0.00803741648468951,0.16208742877159926
RW,0,9,252,0.0003108272530560751,0.008859366973655929,0.19078422481841298
RW,0,10,252,0.00035215740842294967,0.009622580499483136,0.22051439096599004
RW,0,11,252,0.00039588066041811964,0.010402282515844536,0.2535911085507785
RW,0,12,252,0.0004416458984284225,0.011153413910158725,0.28865064833404686
RW,0,13,252,0.0004873582860264915,0.01189615809881872,0.3244488510898767
RW,0,14,252,0.0005391165811370347,0.012621093669969018,0.36375298223332464
RW,0,15,252,0.0005929332073858334,0.013341908396507679,0.4076249901721586
RW,0,16,252,0.0006447842613668928,0.014021558815964027,0.4509385371572944
RW,0,17,252,0.0006949702670659292,0.014649248956340327,0.49428691179802403
RW,0,18,252,0.0007444720915473136,0.015246075278530936,0.5374455049987211
RW,0,19,252,0.0007938833985942828,0.015844735272251113,0.5805891722081643
RW,0,20,252,0.0008413395573966554,0.016433799141691498,0.6226166270528626
RW,0,21,252,0.0008878099160489651,0.016990482135956043,0.6657219178698831
RW,0,22,252,0.0009320013706553455,0.01748658770792897,0.7094335622282776
RW,1,1,252,5.818029349835566e-06,0.0012485546100036216,0.0022590022979008684
RW,1,2,252,1.5341701758080537e-05,0.0020956152159306105,0.006141172905273297
RW,1,3,252,2.9409144269082367e-05,0.0029045620568587845,0.012032888094446846
RW,1,4,252,4.659155203796933e-05,0.0037108795839503337,0.019631897062977674
RW,1,5,252,6.559110437424653e-05,0.004428988127593476,0.028783295751200786
RW,1,6,252,8.651221128203008e-05,0.0051814032259249335,0.03922480251591619
RW,1,7,252,0.00011065187208924952,0.005945386630491616,0.05150316749065641
RW,1,8,252,0.00013605130996720432,0.006652440335921312,0.06505216234712657
RW,1,9,252,0.00016303874204311584,0.007332057895518414,0.07925071639879204
RW,1,10,252,0.00019054101130798292,0.007983519343411138,0.09415927221830425
RW,1,11,252,0.00021835014394111662,0.008599690541756784,0.10911530082333547
RW,1,12,252,0.00024709167747796415,0.009220232809550748,0.12482700321873309
RW,1,13,252,0.00027593290102446657,0.009824573990914548,0.1403707598090426
RW,1,14,252,0.00030586577254875733,0.01039133318377229,0.1569931927126556
RW,1,15,252,0.00033571108576326843,0.010932046489508046,0.17458824219254399
RW,1,16,252,0.00036559413216786217,0.011397650071728438,0.1927343742725521
RW,1,17,252,0.0003943280533756039,0.011842951221897985,0.21129851589607918
RW,1,18,252,0.00042272888690772655,0.012279599552658367,0.23022134484495183
RW,1,19,252,0.00045015302453553366,0.012750540692823312,0.2488809826617979
RW,1,20,252,0.000476446587142108,0.013187024420095896,0.2678664693793549
RW,1,21,252,0.0005013297740530165,0.013611498259266797,0.2864977734070946
RW,1,22,252,0.0005250376760422169,0.014063923388936753,0.3052661522432828
RW,2,1,250,3.7111460156274636e-07,0.00045401094352989167,0.0013833233061914152
RW,2,2,250,8.928100395543233e-07,0.0007132258433882373,0.0031927728521977546
RW,2,3,250,1.5094394984125148e-06,0.0009438694099035487,0.005306645231252543
RW,2,4,250,2.2237882294803128e-06,0.0011501199585162998,0.007733431822357167
RW,2,5,250,3.0322831725433197e-06,0.0013498576466268028,0.010518794732154087
RW,2,6,250,4.007232628876964e-06,0.0015499424231107193,0.013719604035829974
RW,2,7,250,5.0427548062172055e-06,0.0017252323523990524,0.016994127332405295
RW,2,8,250,6.134298047486671e-06,0.001900752329567729,0.02042552713734181
RW,2,9,250,7.289295565681415e-06,0.0020831605104671487,0.024267011029278807
RW,2,10,250,8.368781469909718e-06,0.002243503356364183,0.02812476063059565
RW,2,11,250,9.511659027168331e-06,0.002415233970559286,0.03228895345183177
RW,2,12,250,1.0658833962474223e-05,0.0025736055796391297,0.03656649142222138
RW,2,13,250,1.1787673823416986e-05,0.0027307082299899256,0.04095144640918595
RW,2,14,250,1.2854864532670555e-05,0.0028908634613527737,0.04535047457585329
RW,2,15,250,1.3804455821557993e-05,0.003041463515549534,0.04951457192136519
RW,2,16,250,1.4717665146322537e-05,0.0031784874251138164,0.053493548530150634
RW,2,17,250,1.5804867776471245e-05,0.0033320356445112587,0.058106784002247336
RW,2,18,250,1.6924249252213835e-05,0.0034814358137325915,0.06279339541284071
RW,2,19,250,1.8150807155919916e-05,0.0036292389090348707,0.06774132730455934
RW,2,20,250,1.942343488694989e-05,0.0037829110854053424,0.07297702494892047
RW,2,21,250,2.081749776994711e-05,0.00393704804340795,0.07851921712660039
RW,2,22,250,2.2252099606004352e-05,0.004090980251435438,0.08452657645803192
RW,3,1,252,2.494297574243039e-07,0.00032431616566769186,0.002625975217166839
RW,3,2,252,6.09570797280131e-07,0.0005548540939920493,0.0060702632730921975
RW,3,3,252,1.0939720513786538e-06,0.0007722412272664305,0.010479525668594999
RW,3,4,252,1.6456399252774296e-06,0.0009631684639409009,0.01514717247627853
RW,3,5,252,2.242914768383013e-06,0.0011384116191774335,0.020012234799441822
RW,3,6,252,2.901697439591752e-06,0.001308602169359541,0.025273209140847394
RW,3,7,252,3.622367195082213e-06,0.0014650115447732135,0.03068905090231462
RW,3,8,252,4.379149403876453e-06,0.001596512478208325,0.03604293947756873
RW,3,9,252,5.183278240156488e-06,0.0017254753585201322,0.04166787048403577
RW,3,10,252,5.98723111252852e-06,0.0018562718349314378,0.04721810283558315
RW,3,11,252,6.832225606494901e-06,0.001985333370541038,0.05304894816269038
RW,3,12,252,7.674586550911744e-06,0.002117274006813403,0.058838350595452026
RW,3,13,252,8.50730952790364e-06,0.002231357576013894,0.06419218453471111
RW,3,14,252,9.370375605254656e-06,0.0023423598043516244,0.06978008264983361
RW,3,15,252,1.0239298435166641e-05,0.0024418866782737582,0.07518912391273187
RW,3,16,252,1.1100905994451567e-05,0.002526989031478918,0.08067776375255631
RW,3,17,252,1.194030820159131e-05,0.002604056946781654,0.08610984235909855
RW,3,18,252,1.2696400858183695e-05,0.0026589935116306104,0.09064497356869455
RW,3,19,252,1.3420379139982678e-05,0.0027044630603748365,0.09486304720215874
RW,3,20,252,1.4083128828088924e-05,0.0027501823077617543,0.09858304613383344
RW,3,21,252,1.4693969800275045e-05,0.0027992955900528714,0.10195983107089357
RW,3,22,252,1.5234364546654633e-05,0.002844933933911726,0.1049010629554553
RW,4,1,252,6.591948678204228e-07,0.0004204884854732579,0.003697782157491292
RW,4,2,252,1.9170714027580954e-06,0.000753065620589787,0.010167114608105326
RW,4,3,252,3.634534928192399e-06,0.0010642112424912467,0.019073081393172493
RW,4,4,252,5.6734945217324005e-06,0.00135639980574952,0.02998940905757424
RW,4,5,252,8.040386660460348e-06,0.0016436067415513736,0.042790059983992504
RW,4,6,252,1.0793952837000034e-05,0.001920941967242853,0.058288381827157315
RW,4,7,252,1.3752416627813581e-05,0.0021884258624657125,0.07494434582748644
RW,4,8,252,1.6896819282874472e-05,0.0024470712031087792,0.09198493535796738
RW,4,9,252,2.0156892789021543e-05,0.0027101020193164354,0.10939525278362151
RW,4,10,252,2.3584683782511407e-05,0.002972641870479338,0.127626693500364
RW,4,11,252,2.708698128789452e-05,0.003227149810994976,0.1457100041145705
RW,4,12,252,3.061017304158088e-05,0.0034663983985082094,0.16394870500514916
RW,4,13,252,3.415120666430769e-05,0.003703600999960817,0.18260905514784778
RW,4,14,252,3.7694976611189036e-05,0.003923620851095327,0.20132752347763996
RW,4,15,252,4.127052344906494e-05,0.004136944365477178,0.220677868850176
RW,4,16,252,4.480852584149079e-05,0.004345105259246133,0.24032004369320972
RW,4,17,252,4.825645081292734e-05,0.00455832558037173,0.26052397792063176
RW,4,18,252,5.152484142024554e-05,0.004755053242076447,0.28045003357747444
RW,4,19,252,5.4672901562614766e-05,0.004938184072359129,0.3007116129743112
RW,4,20,252,5.764815007029864e-05,0.005129534888886068,0.32055332499702766
RW,4,21,252,6.035087563293789e-05,0.005297691762769055,0.33876521336001636
RW,4,22,252,6.255819407336578e-05,0.005423292515997485,0.3559382399232927
RW,5,1,252,2.0953527251967833e-06,0.0006665115268685107,0.003944122761301906
RW,5,2,252,6.48710588678496e-06,0.001229964203572679,0.01143840649738257
RW,5,3,252,1.1724455054999116e-05,0.0017404350459659013,0.020899335245943413
RW,5,4,252,1.7291798923184933e-05,0.0022076814663324553,0.03182204665099849
RW,5,5,252,2.2962141207747597e-05,0.0026394305002436194,0.043401347144772305
RW,5,6,252,2.892783824080395e-05,0.0030675012218906823,0.0561533386422327
RW,5,7,252,3.514212421923905e-05,0.0034769359261181032,0.07015948269844759
RW,5,8,252,4.175375064289407e-05,0.0038746877718166804,0.08485586557886014
RW,5,9,252,4.918895869467102e-05,0.004289830872274573,0.1018676828963547
RW,5,10,252,5.7479554744729404e-05,0.004699069307419203,0.12069011320611955
RW,5,11,252,6.643464537582465e-05,0.0051132406459289455,0.13997976452201258
RW,5,12,252,7.685821159757955e-05,0.0055526701456358706,0.15997700701137013
RW,5,13,252,8.74699584082879e-05,0.005990053990030522,0.17932120119942072
RW,5,14,252,9.793422499757048e-05,0.006419341733550757,0.19828757374605294
RW,5,15,252,0.00010818847785965477,0.006833945282245877,0.2170782710398064
RW,5,16,252,0.00011844007618353406,0.007240227045869594,0.2360423351021737
RW,5,17,252,0.00012919786590758956,0.007628405891341031,0.2552805237881061
RW,5,18,252,0.00014031448175588415,0.008000939765337799,0.2745619823314193
RW,5,19,252,0.00015176521502618785,0.008406032678203144,0.29401371201403953
RW,5,20,252,0.0001635269820470612,0.008809703388561064,0.31381508488393867
RW,5,21,252,0.0001752129167074238,0.009188412146504902,0.3334674189228195
RW,5,22,252,0.0001870087068189002,0.009548177946265288,0.3529813971834168
RW,6,1,252,1.3060763175993707e-06,0.0005668609591884486,0.0023541456876344942
RW,6,2,252,3.6555011688009103e-06,0.0010124540712609337,0.006484566009120645
RW,6,3,252,6.8679520656829654e-06,0.001442207972041464,0.0118949926532826
RW,6,4,252,1.0942259729611936e-05,0.0018529488443316648,0.018338708153027395
RW,6,5,252,1.5694135067186106e-05,0.0022619947758982274,0.025668076397698265
RW,6,6,252,2.094920892841538e-05,0.0026555153022493412,0.03366458877528805
RW,6,7,252,2.6519445008733654e-05,0.003040641722619862,0.042524395356942406
RW,6,8,252,3.23659553659311e-05,0.003410510137228372,0.052030627825528766
RW,6,9,252,3.834909530608174e-05,0.003761135316463699,0.06179254949923179
RW,6,10,252,4.4404467278407845e-05,0.004079792559316423,0.07182576728477066
RW,6,11,252,5.0818222850512214e-05,0.004388244927425239,0.08236018068516314
RW,6,12,252,5.6620163448523816e-05,0.004653891243570122,0.09243263761274584
RW,6,13,252,6.229711694550436e-05,0.00489686053778529,0.10249993023477137
RW,6,14,252,6.813109913332967e-05,0.005121061848874914,0.1126475830606328
RW,6,15,252,7.431458415944856e-05,0.005340050911292171,0.12300805988646575
RW,6,16,252,8.069029580860523e-05,0.005551497003934761,0.13337028120236338
RW,6,17,252,8.70694203251805e-05,0.005740629660806638,0.143644223555018
RW,6,18,252,9.316952709428258e-05,0.005919427330480332,0.15371170058507333
RW,6,19,252,9.889908607955645e-05,0.006085673090285917,0.1634202374254076
RW,6,20,252,0.00010432495294320303,0.006245326440110953,0.17294986322675376
RW,6,21,252,0.00010912798199394716,0.0063915141983229085,0.18180079660505588
RW,6,22,252,0.00011258158668134233,0.00649563408944805,0.1893552491317916
RW,7,1,251,9.751191334493094e-08,0.0001968875189279736,0.002634084448532318
RW,7,2,251,2.2144167418983609e-07,0.0003275337801944913,0.006025638951449757
RW,7,3,251,3.8421790475268735e-07,0.0004523270487202684,0.010394218817873386
RW,7,4,251,5.43905907620549e-07,0.0005535293082816762,0.01493094357416914
RW,7,5,251,7.338358456304967e-07,0.0006575566304540379,0.02054702709505249
RW,7,6,251,9.132120069909749e-07,0.0007420839255130314,0.0260339870782764
RW,7,7,251,1.0829125481146127e-06,0.0008187155207956851,0.03127128290469217
RW,7,8,251,1.236672060681338e-06,0.0008879688557535462,0.03624264299223711
RW,7,9,251,1.3808007893293025e-06,0.0009506945288325338,0.04101096851669065
RW,7,10,251,1.5020635335229494e-06,0.0010039695278124606,0.04518421733923823
RW,7,11,251,1.6247822681576453e-06,0.0010588487817681865,0.04936524316957148
RW,7,12,251,1.7611555103898924e-06,0.0011136890781284577,0.05415217933914193
RW,7,13,251,1.9110070980983428e-06,0.0011629754294458347,0.059190357785358236
RW,7,14,251,2.0641942937815188e-06,0.0012094095453719133,0.06430067719904344
RW,7,15,251,2.224671161284492e-06,0.001257528533126848,0.06960340275416184
RW,7,16,251,2.400083425343151e-06,0.0012992255243624471,0.07581565536956773
RW,7,17,251,2.582656268255087e-06,0.0013395516789889976,0.08218454823151901
RW,7,18,251,2.7755358059560034e-06,0.0013831533303414862,0.08863463251702546
RW,7,19,251,2.953097237421724e-06,0.0014261336627663785,0.09469562590987556
RW,7,20,251,3.1523675404222142e-06,0.0014752196105194664,0.10130052366154656
RW,7,21,251,3.352145147318061e-06,0.001521998253333678,0.10809207229310382
RW,7,22,251,3.5433577560932023e-06,0.0015640548026189338,0.11475929475759455
RW,8,1,251,4.400913410756273e-06,0.0011501364838258268,0.005866226896212867
RW,8,2,251,1.3203700114680584e-05,0.0021397490446995295,0.018626408029369622
RW,8,3,251,2.5283745782526563e-05,0.0031210042514720174,0.035441106627680595
RW,8,4,251,4.0759069984258494e-05,0.0040926307780858005,0.0566368127161977
RW,8,5,251,5.962912950942172e-05,0.005014566441375241,0.08553059577298441
RW,8,6,251,7.950688846490114e-05,0.005873192496778336,0.11925727281884069
RW,8,7,251,9.980639035150837e-05,0.006682791965935313,0.1562169268795296
RW,8,8,251,0.00012098454321689291,0.0074504771607936315,0.19622312425326296
RW,8,9,251,0.00014260003631566445,0.008212780942207594,0.24126411359452438
RW,8,10,251,0.00016427628515578422,0.008930746825186462,0.2908799958896716
RW,8,11,251,0.00018621232868552313,0.009594368511862725,0.3439787738732028
RW,8,12,251,0.00020827918656928616,0.010209160946940568,0.4011203612392371
RW,8,13,251,0.0002306639669986946,0.010786324783062311,0.46256345763239826
RW,8,14,251,0.0002531961118045256,0.011340412264433745,0.5275998813523172
RW,8,15,251,0.00027618393087472035,0.011885387648875503,0.5981531343465134
RW,8,16,251,0.0002987791508565831,0.012433796361581404,0.6735654545404732
RW,8,17,251,0.0003222090011604699,0.012957893415751147,0.7522571010961316
RW,8,18,251,0.0003448118640398426,0.013480622551588954,0.8346644502027716
RW,8,19,251,0.00036616890911764997,0.013991207114397407,0.9216828334092902
RW,8,20,251,0.0003873892373673731,0.014486340567531505,1.0090636035515157
RW,8,21,251,0.00040663473127753496,0.014900341648255449,1.0933609709283203
RW,8,22,251,0.0004230901127798288,0.015269495318487503,1.1719994450472637
RW,9,1,252,1.8982728741722153e-06,0.0007914003356354842,0.003334985271166917
RW,9,2,252,5.857708604209977e-06,0.0014821841855498807,0.009755032686308278
RW,9,3,252,1.1830783644503182e-05,0.0021454105816902528,0.018808908921392767
RW,9,4,252,1.944797377198583e-05,0.002785582175710353,0.030803442886743207
RW,9,5,252,2.882407318119939e-05,0.00341977642795544,0.04581626379419269
RW,9,6,252,3.941512803996255e-05,0.004026066321856954,0.06277693966321986
RW,9,7,252,5.087511723941078e-05,0.004592401303096348,0.08055489170688589
RW,9,8,252,6.326148039783339e-05,0.00513022154366257,0.0993732044265443
RW,9,9,252,7.647558009722301e-05,0.005628479104064393,0.11904289110851166
RW,9,10,252,9.050256418895667e-05,0.006103529983232818,0.13878916244778497
RW,9,11,252,0.00010527816464842442,0.006559604174003113,0.1585697592382168
RW,9,12,252,0.0001208454363627654,0.007003333642053936,0.178119022318051
RW,9,13,252,0.00013675435074609663,0.007422008597186058,0.19784696991642
RW,9,14,252,0.00015314651014813167,0.00782560972507486,0.21768512639871854
RW,9,15,252,0.0001692306247209046,0.008203108073199383,0.2376320789348236
RW,9,16,252,0.000184919400168338,0.008559083048948963,0.2576306921506567
RW,9,17,252,0.00019923021077080042,0.00888887560400544,0.27817437958613545
RW,9,18,252,0.00021335815899654304,0.009198197079151961,0.29916384879411656
RW,9,19,252,0.0002255777250343973,0.0094673082249554,0.31931842847515995
RW,9,20,252,0.00023526729564774893,0.009709343992112287,0.3384198753219637
RW,9,21,252,0.00024417466234812854,0.009930733903858688,0.35684766978662763
RW,9,22,252,0.000252676223821461,0.01014322894211741,0.3747910352941776
RW,10,1,253,0.000140934260492947,0.004955624620399346,0.006090386649395567
RW,10,2,253,0.0004759767968524283,0.009438713050799397,0.01904321209216048
RW,10,3,253,0.00099097616398732,0.01374052382466608,0.0373173040171315
RW,10,4,253,0.001647141464396412,0.01786476658588305,0.05982339877725297
RW,10,5,253,0.0024369927921060277,0.021933485847417736,0.08674889792210456
RW,10,6,253,0.003329623472364789,0.026038032397010004,0.1180998626431006
RW,10,7,253,0.004327428519150105,0.030173909180542916,0.15430688982507684
RW,10,8,253,0.0054148338670909025,0.03433283325370105,0.1947050997202227
RW,10,9,253,0.006572705440718439,0.0384804603824485,0.2402567794786048
RW,10,10,253,0.007798878823208017,0.042518790195059324,0.2915204162879379
RW,10,11,253,0.009082504024577042,0.046484741546488434,0.35054969468894875
RW,10,12,253,0.010406786796725234,0.050429840786738234,0.4182472736437165
RW,10,13,253,0.011761876077719741,0.05427942355868618,0.49276950600262814
